TransactionID,Amount,MerchantID,TransactionType,Location,IsFraud
68966,1155.39,166,refund,New York,0
68967,2088.51,542,purchase,Los Angeles,0
68968,2106.87,168,purchase,Dallas,0
68969,4492.12,344,purchase,Philadelphia,0
68970,3068.5,961,purchase,San Diego,0
68971,468.32,480,purchase,Phoenix,0
68972,1978.23,891,refund,Los Angeles,0
68973,1938.27,955,refund,San Diego,0
68974,111.71,529,purchase,San Jose,0
68975,4014.17,350,purchase,Los Angeles,0
68976,710.13,71,refund,New York,0
68977,4905.3,391,purchase,San Diego,0
68978,2874.65,995,refund,New York,0
68979,2166.32,885,purchase,Philadelphia,0
68980,4710.18,847,purchase,San Antonio,0
68981,3498.77,162,purchase,Chicago,0
68982,4879.08,283,refund,New York,0
68983,2856.2,960,refund,San Antonio,0
68984,772.03,422,refund,Phoenix,0
68985,4047.25,727,refund,Dallas,0
68986,4739.87,27,refund,Philadelphia,0
68987,871.59,347,purchase,Chicago,0
68988,4396.54,644,purchase,Chicago,0
68989,4249.2,784,purchase,Houston,0
68990,2633.34,375,refund,Chicago,0
68991,3205.12,46,purchase,Phoenix,0
68992,3606.63,404,purchase,Dallas,0
68993,2047.1,301,purchase,Phoenix,0
68994,2214.48,39,purchase,San Antonio,0
68995,2420.11,934,purchase,San Diego,0
68996,1133.94,155,refund,Phoenix,0
68997,2665.44,87,purchase,San Jose,0
68998,3060.04,781,purchase,San Antonio,0
68999,52.87,905,refund,Dallas,0
69000,3207.89,522,purchase,Philadelphia,0
69001,712.49,106,purchase,New York,0
69002,135.47,188,purchase,San Diego,0
69003,517.84,433,refund,San Diego,0
69004,1781.45,542,refund,Dallas,0
69005,3409.83,141,purchase,San Jose,0
69006,4426.04,853,purchase,San Antonio,0
69007,754.45,43,refund,Dallas,0
69008,334.53,214,refund,Houston,0
69009,214.81,853,refund,Los Angeles,0
69010,3315.7,381,purchase,New York,0
69011,1214.13,973,purchase,San Antonio,0
69012,4961.47,365,refund,Los Angeles,0
69013,5.05,380,refund,New York,0
69014,3624.78,923,purchase,Dallas,0
69015,2258.05,284,refund,San Diego,0
69016,4059.45,265,purchase,Chicago,0
69017,2726.23,490,purchase,Dallas,0
69018,3995.32,188,purchase,Houston,0
69019,3103.91,341,refund,New York,0
69020,4143.62,400,refund,Chicago,0
69021,2624.65,703,purchase,Los Angeles,0
69022,1310.12,395,refund,Chicago,0
69023,3962.51,685,refund,Phoenix,0
69024,2422.0,495,refund,San Jose,0
69025,2476.42,454,refund,New York,0
69026,61.59,934,purchase,Houston,0
69027,1959.38,804,refund,Dallas,0
69028,4927.12,562,purchase,Los Angeles,0
69029,129.02,953,purchase,Philadelphia,0
69030,2583.89,257,refund,New York,0
69031,953.96,801,refund,Phoenix,0
69032,2880.27,254,purchase,Los Angeles,0
69033,186.22,141,refund,San Diego,0
69034,3659.39,320,purchase,San Diego,0
69035,2395.02,895,refund,Houston,0
69036,1311.28,314,purchase,Phoenix,0
69037,3272.57,530,purchase,Phoenix,0
69038,2619.67,257,refund,San Diego,0
69039,3885.4,645,purchase,Phoenix,0
69040,3282.46,460,purchase,Dallas,0
69041,3320.8,593,refund,Philadelphia,0
69042,4707.37,441,purchase,Phoenix,0
69043,3244.83,566,purchase,San Jose,0
69044,1847.13,105,refund,San Diego,0
69045,343.71,525,purchase,New York,0
69046,3687.12,857,purchase,Philadelphia,0
69047,4142.1,993,purchase,San Jose,0
69048,2267.33,512,refund,Phoenix,0
69049,1449.12,671,refund,Houston,0
69050,3496.46,476,purchase,New York,0
69051,1690.24,287,refund,Dallas,0
69052,1280.37,449,purchase,Dallas,0
69053,1957.99,297,refund,San Antonio,0
69054,931.75,127,refund,Los Angeles,0
69055,3167.93,482,refund,Phoenix,0
69056,2844.94,360,refund,San Jose,0
69057,4713.84,33,refund,Houston,0
69058,3932.91,755,purchase,Los Angeles,0
69059,2247.92,569,purchase,New York,0
69060,2338.85,224,refund,Phoenix,0
69061,1429.19,847,refund,Phoenix,0
69062,214.67,537,purchase,Philadelphia,0
69063,280.64,993,purchase,San Jose,0
69064,2976.47,932,refund,San Jose,0
69065,4113.36,822,purchase,Chicago,0
69066,2420.89,935,purchase,San Antonio,0
69067,1236.64,580,refund,Los Angeles,0
69068,4085.24,692,purchase,Houston,0
69069,4474.66,652,purchase,Dallas,0
69070,3600.86,313,refund,Houston,0
69071,2379.94,20,purchase,Philadelphia,0
69072,4793.66,225,purchase,Dallas,0
69073,2327.82,399,refund,San Antonio,0
69074,3643.49,864,refund,Dallas,0
69075,1243.22,53,purchase,Dallas,0
69076,1313.73,394,refund,Phoenix,0
69077,2766.41,170,purchase,Houston,0
69078,1726.16,352,purchase,Dallas,0
69079,2946.68,933,purchase,New York,0
69080,401.82,217,purchase,Phoenix,0
69081,3.94,831,refund,Los Angeles,0
69082,1587.08,864,refund,Dallas,0
69083,4804.42,160,purchase,San Diego,0
69084,4176.77,19,purchase,San Jose,0
69085,4750.81,459,purchase,San Diego,0
69086,2903.5,195,purchase,Philadelphia,0
69087,1758.26,91,purchase,Chicago,0
69088,200.67,179,purchase,San Antonio,0
69089,2466.76,342,refund,San Diego,0
69090,1291.77,860,refund,Dallas,0
69091,529.86,944,purchase,San Antonio,0
69092,1971.82,748,purchase,Philadelphia,0
69093,560.97,663,purchase,San Jose,0
69094,4758.71,775,refund,Philadelphia,0
69095,1010.82,676,refund,New York,0
69096,4905.06,58,purchase,San Diego,0
69097,1120.86,753,refund,Philadelphia,0
69098,3676.37,381,refund,San Antonio,0
69099,3262.83,730,refund,Philadelphia,0
69100,1796.61,27,purchase,Phoenix,0
69101,2724.07,230,refund,San Diego,0
69102,3482.22,336,refund,New York,0
69103,363.18,517,purchase,Phoenix,0
69104,4972.49,849,purchase,Phoenix,0
69105,1753.47,448,purchase,Philadelphia,0
69106,743.06,8,refund,New York,0
69107,3923.84,845,purchase,San Jose,0
69108,4194.73,588,refund,Houston,0
69109,4778.63,327,purchase,San Antonio,0
69110,3784.71,11,purchase,Chicago,0
69111,2203.35,373,refund,San Antonio,0
69112,4077.2,63,refund,Phoenix,0
69113,4072.36,556,refund,Phoenix,0
69114,2266.71,7,purchase,Houston,0
69115,2651.67,772,refund,Los Angeles,0
69116,1382.46,640,refund,San Antonio,0
69117,2593.29,378,purchase,New York,0
69118,2754.08,974,refund,Phoenix,0
69119,4917.3,384,purchase,Los Angeles,0
69120,4295.28,762,purchase,Philadelphia,0
69121,1057.57,723,purchase,San Jose,0
69122,277.16,504,refund,San Jose,0
69123,2711.71,734,refund,Phoenix,0
69124,3196.07,499,refund,Philadelphia,0
69125,2573.23,223,purchase,Phoenix,0
69126,2694.84,930,purchase,New York,0
69127,395.45,269,purchase,San Antonio,0
69128,3188.13,902,purchase,Philadelphia,0
69129,1920.58,55,refund,San Jose,0
69130,4901.04,689,refund,Dallas,0
69131,608.16,776,purchase,Dallas,0
69132,3813.31,323,refund,Los Angeles,0
69133,3514.93,648,refund,San Jose,0
69134,2356.34,434,refund,San Jose,0
69135,625.85,426,purchase,San Diego,0
69136,308.68,86,purchase,San Antonio,0
69137,3917.85,857,purchase,Dallas,0
69138,1134.98,93,refund,San Jose,0
69139,1258.56,57,refund,Chicago,0
69140,236.45,883,purchase,San Jose,0
69141,4794.96,95,refund,San Antonio,0
69142,4823.63,259,purchase,San Antonio,0
69143,778.53,118,refund,San Diego,0
69144,1634.97,220,purchase,Dallas,0
69145,1872.65,2,refund,New York,0
69146,916.48,859,purchase,San Jose,0
69147,1274.61,570,purchase,Chicago,0
69148,1258.25,426,purchase,Los Angeles,0
69149,1129.51,282,purchase,Philadelphia,0
69150,4999.04,782,purchase,Dallas,0
69151,458.23,693,purchase,San Jose,0
69152,1875.87,25,refund,San Jose,0
69153,3150.78,778,refund,Phoenix,0
69154,1729.41,608,refund,San Diego,0
69155,4865.51,911,purchase,San Antonio,0
69156,4737.29,348,refund,New York,0
69157,2082.28,120,purchase,Philadelphia,0
69158,1854.34,590,purchase,New York,0
69159,4749.75,130,refund,San Antonio,0
69160,414.9,664,purchase,San Diego,0
69161,447.76,220,purchase,Los Angeles,0
69162,4226.34,102,purchase,Chicago,0
69163,2523.39,663,purchase,San Jose,0
69164,4291.13,817,purchase,Chicago,1
69165,3112.38,858,purchase,Houston,0
69166,633.25,858,purchase,New York,0
69167,4502.22,268,purchase,Houston,0
69168,693.44,635,purchase,Houston,0
69169,2425.54,837,purchase,Dallas,0
69170,4050.29,947,purchase,Houston,0
69171,1537.08,806,refund,San Diego,0
69172,4721.32,261,purchase,San Antonio,0
69173,2280.1,191,purchase,Houston,0
69174,3368.43,899,purchase,Houston,0
69175,530.84,970,purchase,New York,0
69176,1819.35,705,refund,Dallas,0
69177,3443.76,525,refund,Dallas,0
69178,981.78,774,refund,Philadelphia,0
69179,4260.05,208,purchase,Phoenix,0
69180,1926.19,113,refund,Houston,0
69181,3084.03,183,purchase,Chicago,0
69182,910.69,977,refund,Philadelphia,0
69183,3412.0,963,refund,Dallas,0
69184,2947.62,569,refund,San Jose,0
69185,4852.35,405,refund,Philadelphia,0
69186,2330.28,512,purchase,San Diego,0
69187,1513.36,826,refund,Los Angeles,0
69188,2275.69,736,purchase,Phoenix,0
69189,4577.28,452,purchase,San Antonio,0
69190,2251.85,150,purchase,San Jose,0
69191,1927.38,871,purchase,Philadelphia,0
69192,4922.14,304,refund,Philadelphia,0
69193,1805.8,423,refund,Phoenix,0
69194,185.51,87,purchase,Chicago,1
69195,4067.81,449,refund,San Antonio,0
69196,3038.3,53,purchase,Houston,0
69197,2196.19,757,refund,San Jose,0
69198,3828.71,697,purchase,San Antonio,0
69199,4246.81,419,refund,Los Angeles,0
69200,3679.03,210,purchase,Houston,0
69201,3210.08,383,refund,San Jose,0
69202,1825.22,833,refund,San Diego,0
69203,299.73,83,purchase,San Jose,0
69204,3834.26,706,refund,Philadelphia,0
69205,4279.59,766,refund,Dallas,0
69206,534.93,321,refund,Philadelphia,0
69207,1631.92,743,purchase,San Diego,0
69208,3482.25,617,purchase,San Jose,0
69209,974.64,861,refund,San Jose,0
69210,3943.05,974,purchase,San Antonio,0
69211,3918.94,57,refund,Phoenix,0
69212,4572.94,127,refund,Phoenix,0
69213,3037.55,266,refund,San Diego,0
69214,2634.35,606,purchase,Los Angeles,0
69215,1151.75,462,refund,Houston,0
69216,480.75,19,purchase,Chicago,0
69217,1397.29,377,purchase,San Antonio,0
69218,4667.94,329,refund,Philadelphia,0
69219,1523.66,95,refund,Philadelphia,0
69220,2491.18,367,purchase,San Jose,0
69221,3502.72,287,purchase,Chicago,0
69222,2930.59,415,purchase,San Antonio,0
69223,3527.14,795,refund,New York,0
69224,2608.86,694,refund,Phoenix,0
69225,4442.94,596,refund,Chicago,0
69226,1983.47,311,refund,New York,0
69227,3976.12,119,refund,Chicago,0
69228,7.77,98,purchase,Chicago,0
69229,1860.6,425,refund,San Antonio,0
69230,3719.01,587,refund,Philadelphia,1
69231,3315.04,206,purchase,San Jose,0
69232,2399.51,702,purchase,Los Angeles,0
69233,33.09,824,purchase,Dallas,0
69234,1849.4,836,refund,New York,0
69235,4626.61,309,refund,New York,0
69236,2697.52,658,refund,Phoenix,0
69237,785.83,770,refund,Chicago,0
69238,3479.07,604,purchase,New York,0
69239,146.92,875,purchase,San Diego,0
69240,1068.02,974,refund,San Antonio,0
69241,4435.84,403,refund,Chicago,0
69242,3263.65,728,refund,New York,0
69243,4055.46,284,purchase,San Antonio,0
69244,404.38,609,purchase,San Diego,0
69245,47.07,965,refund,San Antonio,0
69246,2598.26,313,purchase,San Jose,0
69247,3534.25,256,refund,New York,0
69248,4120.62,897,refund,Phoenix,0
69249,2207.05,393,purchase,San Antonio,0
69250,2690.89,811,purchase,Houston,0
69251,1071.38,784,purchase,San Jose,0
69252,2001.13,400,purchase,San Diego,0
69253,144.49,644,refund,New York,0
69254,3168.91,517,purchase,San Antonio,0
69255,1632.06,403,purchase,Philadelphia,0
69256,4679.96,938,refund,Philadelphia,0
69257,3427.85,47,refund,San Antonio,0
69258,3437.14,576,purchase,San Diego,0
69259,492.92,430,refund,Phoenix,0
69260,905.84,722,refund,Phoenix,0
69261,3043.85,999,refund,San Diego,0
69262,3970.46,615,purchase,Los Angeles,1
69263,3961.72,739,refund,Philadelphia,0
69264,1642.16,820,purchase,San Diego,0
69265,377.9,580,purchase,San Antonio,0
69266,3087.77,766,refund,Houston,0
69267,2248.84,520,refund,Chicago,0
69268,709.07,224,purchase,Houston,0
69269,4412.46,327,purchase,Philadelphia,0
69270,3496.82,313,refund,San Diego,0
69271,4545.71,586,purchase,Phoenix,0
69272,2564.99,575,purchase,Philadelphia,0
69273,663.2,863,refund,Chicago,0
69274,1203.66,880,refund,Phoenix,0
69275,1124.61,263,refund,San Diego,0
69276,150.21,880,refund,San Antonio,0
69277,1376.45,656,purchase,Houston,0
69278,1357.06,695,purchase,Chicago,0
69279,4656.79,55,refund,Houston,0
69280,4238.67,313,purchase,Chicago,0
69281,4263.67,180,purchase,San Diego,0
69282,2780.17,994,purchase,Houston,0
69283,1949.82,136,purchase,Phoenix,0
69284,1823.15,944,refund,Dallas,0
69285,650.24,224,refund,San Diego,0
69286,1236.85,481,refund,Chicago,0
69287,3752.31,163,purchase,Philadelphia,0
69288,443.08,243,purchase,Houston,0
69289,3248.78,400,refund,Phoenix,0
69290,3118.11,767,purchase,San Diego,0
69291,1732.02,34,refund,Dallas,0
69292,3208.16,242,refund,Philadelphia,0
69293,732.03,943,purchase,Houston,0
69294,4055.51,187,refund,Chicago,0
69295,418.97,417,purchase,San Jose,0
69296,1397.8,164,purchase,San Jose,0
69297,4267.62,293,purchase,San Antonio,0
69298,2357.55,311,refund,Phoenix,0
69299,2415.49,919,refund,San Diego,0
69300,35.44,490,refund,San Antonio,0
69301,1129.33,43,refund,Dallas,0
69302,2872.53,253,refund,Phoenix,0
69303,13.82,444,refund,New York,0
69304,2016.71,750,refund,Phoenix,0
69305,1795.48,423,purchase,New York,0
69306,2638.29,63,refund,San Jose,0
69307,52.01,964,refund,San Diego,0
69308,2699.43,47,purchase,Los Angeles,0
69309,3753.89,652,purchase,Phoenix,0
69310,4930.34,35,refund,San Antonio,0
69311,1120.16,242,refund,San Diego,0
69312,2012.44,993,refund,New York,0
69313,455.96,349,purchase,Phoenix,0
69314,1844.58,834,refund,San Antonio,0
69315,4492.02,526,purchase,San Jose,0
69316,3594.01,911,refund,San Antonio,0
69317,1637.68,501,purchase,Chicago,0
69318,629.34,954,refund,Houston,0
69319,300.43,996,purchase,Philadelphia,0
69320,4143.74,384,purchase,New York,0
69321,2867.74,950,purchase,Los Angeles,0
69322,1875.28,555,refund,Dallas,0
69323,255.97,886,refund,Phoenix,0
69324,1775.3,567,refund,San Antonio,0
69325,1846.26,715,purchase,New York,0
69326,3481.91,946,purchase,Dallas,0
69327,3278.67,468,purchase,San Antonio,0
69328,1638.1,767,purchase,New York,0
69329,910.36,134,purchase,Phoenix,0
69330,343.97,623,refund,San Antonio,0
69331,3661.12,554,refund,San Antonio,0
69332,2037.38,276,purchase,Philadelphia,0
69333,3934.71,691,refund,New York,0
69334,612.12,645,purchase,New York,0
69335,1147.3,231,purchase,New York,0
69336,2229.7,509,purchase,Phoenix,0
69337,1526.04,644,refund,San Jose,1
69338,3451.11,5,purchase,San Diego,0
69339,545.94,946,refund,Chicago,0
69340,1201.42,1000,purchase,San Antonio,0
69341,2781.42,107,refund,San Antonio,0
69342,2253.87,576,purchase,San Jose,0
69343,605.8,907,purchase,San Jose,0
69344,7.15,694,purchase,San Antonio,0
69345,1958.32,171,purchase,Los Angeles,0
69346,3089.42,319,purchase,Dallas,0
69347,4524.15,934,refund,Philadelphia,0
69348,3965.0,986,purchase,New York,0
69349,1376.24,776,purchase,Los Angeles,0
69350,2307.5,883,purchase,Philadelphia,0
69351,3597.28,534,purchase,New York,0
69352,2532.63,831,refund,San Jose,0
69353,1482.22,307,purchase,Houston,0
69354,1488.27,133,purchase,Houston,0
69355,1682.34,556,refund,Los Angeles,0
69356,3508.38,133,refund,Chicago,0
69357,2295.46,41,purchase,San Jose,0
69358,1138.0,690,purchase,Philadelphia,0
69359,4269.01,813,purchase,Houston,0
69360,2438.88,764,purchase,Philadelphia,0
69361,4525.21,15,purchase,Dallas,0
69362,2280.73,220,purchase,Dallas,0
69363,1007.97,997,refund,San Diego,0
69364,4737.13,207,refund,New York,0
69365,556.93,587,refund,San Antonio,0
69366,2250.69,488,refund,San Diego,0
69367,2078.4,880,refund,Houston,0
69368,4139.42,16,refund,San Antonio,0
69369,219.11,757,refund,San Jose,0
69370,3063.93,358,refund,Philadelphia,0
69371,1166.61,310,purchase,Chicago,1
69372,155.98,51,refund,New York,0
69373,1095.46,415,refund,Dallas,0
69374,2494.71,339,refund,Houston,0
69375,257.26,274,purchase,New York,0
69376,660.16,266,purchase,Philadelphia,0
69377,1118.53,586,refund,San Antonio,0
69378,2504.25,296,refund,Philadelphia,0
69379,2250.18,295,purchase,New York,0
69380,4023.83,496,purchase,Chicago,0
69381,3570.45,878,refund,Dallas,0
69382,3718.92,636,purchase,Chicago,0
69383,4047.67,56,refund,San Antonio,0
69384,4205.41,144,purchase,Houston,0
69385,1805.22,564,purchase,Philadelphia,0
69386,2928.91,82,refund,Chicago,0
69387,322.75,67,purchase,Phoenix,0
69388,818.07,425,purchase,Phoenix,0
69389,461.05,189,purchase,Phoenix,0
69390,4299.7,597,purchase,Houston,0
69391,2600.55,808,refund,Phoenix,0
69392,720.59,509,purchase,San Antonio,0
69393,2081.89,820,purchase,San Antonio,0
69394,189.92,395,purchase,Philadelphia,0
69395,379.55,268,refund,Phoenix,0
69396,1875.63,107,purchase,San Diego,0
69397,4547.04,963,purchase,Phoenix,0
69398,1156.52,706,purchase,San Antonio,0
69399,1181.46,546,purchase,San Jose,0
69400,1269.72,452,refund,New York,0
69401,1340.35,473,refund,Philadelphia,0
69402,3749.63,538,purchase,Los Angeles,0
69403,1827.32,391,purchase,Dallas,0
69404,4330.74,975,purchase,Los Angeles,0
69405,3013.56,431,refund,San Diego,0
69406,704.8,912,refund,Los Angeles,0
69407,1447.64,311,purchase,Dallas,0
69408,134.51,59,refund,Philadelphia,0
69409,266.63,960,purchase,Philadelphia,0
69410,3143.88,770,purchase,Dallas,0
69411,1781.13,382,purchase,Chicago,0
69412,3341.01,31,refund,Philadelphia,1
69413,4007.25,676,purchase,New York,0
69414,2834.06,15,refund,New York,0
69415,1303.46,883,refund,San Antonio,0
69416,3685.53,529,purchase,Dallas,0
69417,1834.13,679,refund,San Diego,0
69418,4224.1,771,refund,San Antonio,0
69419,361.08,647,purchase,San Antonio,0
69420,2417.4,40,purchase,San Diego,0
69421,3614.71,419,purchase,Philadelphia,0
69422,2192.35,233,refund,New York,0
69423,3142.59,830,purchase,San Jose,0
69424,1122.22,637,refund,Philadelphia,1
69425,187.86,700,purchase,Philadelphia,0
69426,77.67,110,purchase,Dallas,0
69427,4730.28,336,purchase,Philadelphia,0
69428,208.36,682,purchase,New York,0
69429,1546.58,630,refund,Dallas,0
69430,4099.28,256,purchase,Chicago,0
69431,3363.82,690,purchase,Philadelphia,0
69432,4888.97,811,purchase,San Diego,0
69433,2531.39,807,purchase,Chicago,0
69434,1967.37,415,refund,San Jose,0
69435,1941.78,559,purchase,San Antonio,0
69436,4488.76,69,refund,San Antonio,0
69437,2264.42,704,refund,Chicago,0
69438,916.8,660,purchase,San Jose,0
69439,464.93,43,purchase,Chicago,0
69440,3318.8,714,purchase,Dallas,0
69441,700.64,923,refund,Houston,0
69442,4897.56,539,purchase,New York,0
69443,460.57,278,purchase,San Antonio,0
69444,1211.75,433,refund,Houston,0
69445,3235.56,306,refund,Philadelphia,0
69446,2796.61,842,purchase,San Diego,0
69447,2996.62,746,purchase,Dallas,0
69448,4466.18,220,purchase,San Antonio,0
69449,4840.81,716,purchase,San Jose,0
69450,2633.95,822,purchase,Chicago,0
69451,1961.16,329,refund,Houston,0
69452,2674.16,400,refund,New York,0
69453,2050.05,811,refund,San Jose,0
69454,4332.0,934,purchase,Houston,0
69455,4736.05,751,purchase,New York,0
69456,2032.23,109,purchase,New York,0
69457,4732.1,517,purchase,Houston,0
69458,2472.66,974,refund,Chicago,0
69459,3449.84,949,refund,Phoenix,0
69460,3455.9,524,purchase,Phoenix,0
69461,3530.08,638,purchase,Philadelphia,0
69462,1341.66,810,purchase,Philadelphia,0
69463,4433.1,654,refund,Los Angeles,0
69464,534.99,328,purchase,Phoenix,0
69465,2164.84,883,refund,San Jose,0
69466,1520.95,311,refund,San Diego,0
69467,2930.7,14,refund,New York,0
69468,3323.28,497,refund,Chicago,0
69469,2519.55,834,purchase,New York,0
69470,199.03,874,purchase,Los Angeles,0
69471,506.9,603,purchase,New York,0
69472,3963.35,302,refund,Philadelphia,0
69473,887.73,907,refund,San Antonio,0
69474,3485.24,275,refund,Dallas,0
69475,1575.76,86,refund,Los Angeles,0
69476,67.48,638,refund,San Diego,0
69477,3495.1,801,purchase,Chicago,0
69478,3600.25,620,refund,New York,0
69479,1586.95,220,refund,New York,0
69480,1817.2,805,refund,Philadelphia,0
69481,4053.66,841,purchase,Chicago,0
69482,340.69,809,refund,San Antonio,0
69483,3209.51,856,purchase,San Diego,0
69484,3802.54,346,purchase,Phoenix,0
69485,3509.76,18,refund,Chicago,0
69486,700.59,543,refund,New York,0
69487,1328.11,398,refund,Los Angeles,0
69488,4343.91,589,refund,San Antonio,0
69489,3319.3,837,purchase,Philadelphia,0
69490,2345.73,482,refund,Philadelphia,0
69491,4688.47,395,refund,Houston,0
69492,644.43,529,refund,Dallas,0
69493,1582.93,799,refund,Phoenix,0
69494,3986.72,707,refund,New York,0
69495,1402.69,489,purchase,Philadelphia,0
69496,4088.73,39,purchase,Dallas,0
69497,4309.6,89,refund,Dallas,0
69498,1967.83,241,purchase,New York,0
69499,1897.65,754,purchase,Los Angeles,0
69500,2694.34,219,purchase,Philadelphia,0
69501,1354.28,247,purchase,San Antonio,0
69502,1186.3,245,refund,San Antonio,0
69503,669.28,449,refund,Los Angeles,0
69504,1864.43,893,purchase,San Diego,0
69505,950.8,206,refund,Houston,0
69506,4431.47,589,purchase,San Diego,0
69507,1058.83,30,purchase,Chicago,0
69508,1030.59,924,refund,Houston,0
69509,573.47,360,purchase,Los Angeles,0
69510,3326.65,351,purchase,Dallas,0
69511,2370.28,608,refund,San Antonio,0
69512,2666.32,348,purchase,New York,0
69513,1412.65,413,refund,Philadelphia,0
69514,1106.99,528,refund,Chicago,0
69515,712.63,952,refund,Phoenix,0
69516,4800.98,5,refund,San Diego,0
69517,794.78,824,refund,Chicago,0
69518,3647.8,899,refund,San Antonio,0
69519,4160.75,460,refund,Los Angeles,0
69520,2561.32,803,purchase,New York,0
69521,4917.88,178,refund,San Jose,0
69522,518.74,858,purchase,Los Angeles,0
69523,4935.3,836,purchase,Chicago,0
69524,1124.43,130,purchase,Dallas,0
69525,3877.41,687,refund,Los Angeles,0
69526,3855.91,231,purchase,Phoenix,0
69527,919.75,235,refund,San Antonio,0
69528,2179.02,51,refund,Houston,0
69529,2794.57,690,purchase,Philadelphia,0
69530,1239.95,95,refund,Philadelphia,0
69531,3358.8,265,purchase,Chicago,1
69532,3217.32,597,purchase,Chicago,0
69533,1617.62,911,purchase,San Jose,0
69534,1558.85,417,refund,San Diego,0
69535,1942.11,209,refund,San Antonio,0
69536,504.77,327,purchase,San Diego,0
69537,190.17,328,refund,San Jose,0
69538,3729.41,467,purchase,New York,0
69539,2259.6,36,purchase,Phoenix,0
69540,3270.29,874,refund,Phoenix,0
69541,3033.78,803,refund,San Diego,0
69542,3042.87,469,refund,New York,0
69543,3682.44,595,purchase,Houston,0
69544,1282.78,101,purchase,Chicago,0
69545,3948.32,676,refund,Philadelphia,0
69546,394.39,707,purchase,Philadelphia,0
69547,2915.48,965,purchase,San Diego,0
69548,4555.0,596,refund,San Antonio,0
69549,3724.17,752,purchase,Los Angeles,0
69550,3761.39,287,purchase,Chicago,0
69551,2655.21,495,purchase,San Diego,0
69552,3819.94,508,purchase,San Antonio,0
69553,756.15,102,purchase,Dallas,0
69554,4870.79,725,purchase,Phoenix,0
69555,1435.77,500,refund,Phoenix,0
69556,4668.27,957,purchase,Philadelphia,0
69557,4603.78,857,refund,San Antonio,0
69558,203.99,75,purchase,Phoenix,0
69559,2760.06,475,refund,Chicago,0
69560,542.88,48,purchase,Chicago,0
69561,4564.68,442,refund,Houston,0
69562,2377.86,137,purchase,Phoenix,0
69563,2490.56,860,refund,Phoenix,1
69564,911.18,527,purchase,Los Angeles,0
69565,2832.27,510,refund,Phoenix,0
69566,2730.7,226,refund,San Antonio,0
69567,2600.47,785,refund,Chicago,0
69568,4985.04,16,purchase,New York,0
69569,4473.27,15,refund,Philadelphia,0
69570,3417.33,237,purchase,Houston,0
69571,3171.56,841,purchase,Dallas,0
69572,209.17,902,refund,Los Angeles,0
69573,4574.27,916,refund,San Antonio,0
69574,4933.69,471,refund,Chicago,0
69575,4395.0,630,refund,San Jose,0
69576,4136.87,11,purchase,Dallas,0
69577,956.67,568,purchase,Philadelphia,0
69578,1266.16,491,purchase,Houston,0
69579,2312.38,320,purchase,San Antonio,0
69580,612.9,766,purchase,San Jose,0
69581,1145.17,847,refund,Los Angeles,0
69582,4473.18,4,purchase,San Jose,0
69583,4977.23,824,refund,New York,0
69584,4248.26,578,purchase,Phoenix,0
69585,1193.17,794,refund,Chicago,0
69586,2039.12,940,refund,Dallas,0
69587,3669.74,347,purchase,New York,0
69588,2299.92,283,refund,Philadelphia,0
69589,3405.58,484,purchase,Dallas,0
69590,188.35,454,refund,Chicago,0
69591,3936.42,230,refund,Dallas,0
69592,3662.79,121,refund,New York,0
69593,2570.27,355,purchase,Phoenix,0
69594,27.17,755,purchase,Chicago,0
69595,2514.93,273,refund,Houston,0
69596,3882.66,55,refund,Los Angeles,0
69597,1735.31,739,purchase,Philadelphia,0
69598,1280.44,147,refund,Dallas,0
69599,585.52,265,refund,Chicago,1
69600,3279.38,158,refund,Dallas,0
69601,1753.07,584,refund,San Jose,0
69602,964.24,46,refund,Houston,0
69603,299.73,926,refund,Phoenix,0
69604,909.19,148,refund,Dallas,0
69605,4269.08,637,purchase,San Jose,0
69606,3981.33,510,refund,New York,0
69607,4747.03,948,refund,Houston,0
69608,2665.77,975,purchase,San Jose,0
69609,321.11,970,refund,Phoenix,0
69610,4142.14,560,refund,San Jose,0
69611,1760.96,628,purchase,Houston,0
69612,3529.48,869,refund,Phoenix,0
69613,1030.51,865,refund,Phoenix,0
69614,195.28,311,purchase,Dallas,0
69615,373.8,782,purchase,Los Angeles,0
69616,4464.26,421,purchase,Chicago,0
69617,1891.23,233,purchase,San Jose,0
69618,4417.18,626,purchase,Houston,0
69619,4005.47,614,purchase,Dallas,0
69620,3598.51,150,refund,San Diego,0
69621,1059.72,16,refund,San Antonio,0
69622,697.06,830,refund,Chicago,0
69623,1686.59,408,refund,Houston,0
69624,2744.34,587,purchase,San Jose,0
69625,2627.29,60,refund,Los Angeles,0
69626,245.08,486,refund,San Diego,0
69627,3431.16,269,purchase,Houston,0
69628,4697.93,203,refund,Los Angeles,0
69629,4523.69,219,purchase,San Diego,0
69630,2763.93,740,purchase,Philadelphia,0
69631,3861.18,926,refund,San Antonio,0
69632,2243.38,63,refund,Dallas,0
69633,3839.68,658,purchase,Houston,0
69634,2822.43,219,refund,Phoenix,0
69635,113.69,558,refund,San Jose,0
69636,4517.15,825,refund,Los Angeles,0
69637,2872.21,826,purchase,San Jose,0
69638,4132.14,739,purchase,San Diego,0
69639,3209.77,109,refund,New York,0
69640,1985.09,871,refund,Phoenix,0
69641,4489.46,42,purchase,San Jose,0
69642,2361.55,793,refund,Dallas,0
